contextText,location_fromMOH,searchCriteria_list1,searchCriteria_type,source_bNumber,source_fileName,time_year
"physical and moral stamina of the nation. for strikes in one trade generally lead to unemployment in other trades in an increasing vicious circle, thus, notwithstanding inadequate relief by demoralising doles and unemployment pay, leading to much suffering and physical deterioration of not only the original strikers and their innocent wives and children, but also of a rapidly increasing number of families. much improvement can be effected by extension of co-operation between employers and employed, as by whitley councils, profit-sharing schemes, industrial medicine, industrial "" welfare "" and "" service "" schemes. the results of industrial warfare, however, like those",Holborn,wives,single term search,b18116541,Holborn.1920.b18116541.txt,1920
"to use 24 ophthalmia neonatorum. number of notifications received 47 died whilst under supervision 2 sight of 1 eye destroyed 1 sight of both eyes damaged 1 born blind 1 recovered 42 occurred in institutions 2 occurred in the practice of medical practitioners 10 occurred in the practice of mid wives 35 admitted to hospital as in-patients 6 treated as hospital out-patients 14 treated privately 27 visited by nurse 12 a6423 h 108 old ford clinics. dental clinic. number of attendances 397 fillings:— permanent 138 temporary 10 local anaesthetics, extractions permanent 109 temporary 2 n20 extractions:— permanent 297 temporary 86",PoplarMetropolitanBorough,wives,single term search,b18245936,PoplarMetropolitanBorough.1921.b18245936.txt,1921
"beginning or end of the year. every applicant was required to furnish a signed statement of his family's earnings and expenditure (fixed items only), and was informed that the statements as to earnings were subject to verification, to which assent was necessary. latterly, as so many applications were made by wives and not husbands, the husband was required to furnish a separate statement of income with name and address of employer, etc. in certain instances verification led to the 33 housing discovery of understatements of income and any grant already made was thereupon stopped. certain applicants were called upon to",PaddingtonMetropolitanBorough,wives,single term search,b18245304,PaddingtonMetropolitanBorough.1921.b18245304.txt,1921
"7 sec. ii.—vital statistics. births, 1,665 8 rate, 24.5 8 deaths, 685 9 rate, 10.1 9 infantile mortality, 69.6 10 comparative statistics 10 sec. iii.—notifiable diseases. tabular statement 11 tuberculosis 12 ophthalmia neonatorum 14 non-notifiable infec. diseases 14 sec. iv.—causes of sickness. sec. v. nursing in the home 15 mid wives 16 maternity and c.w. work 17 municipal milk supply 18 day nursery 20 school clinic 21 tuberculosis dispensary 22 venereal clinic 22 page sec. va .—hospitals, pro vided, etc., by district or county. tuberculosis 23 maternity 23 fever 24 smallpox 24 other hospitals 24 ambulance facilities:— (a) infectious diseases",Edmonton,wives,single term search,b19788733,Edmonton.1921.b19788733.txt,1921
"27 deaths occurred. case-fatality per cent., 8.3. death-rate per 1,000 of the population, .21 puerperal fever. 6 cases of this disease were notified. 1 death occurred. the death-rate from puerperal fever was .008 per 1,000 of the population. 9 the county is the authority for the administration of the mid wives act, and the county medical officer of health has been promptly notified of all cases coming under h,is jurisdiction. disinfection of premises and clothing has been systematically carried out. measles. there were 3 deaths during the year. death-rate, .02 per 1,000 of the population. 27 cases of measles and",Leyton,wives,single term search,b19792700,Leyton.1921.b19792700.txt,1921
"a complicated actuarial operation—if the full facts were available—to determine the precise effect, but generally it may be pointed out that whereas in 1901, 59 per cent, of the husbands were under 45 years of age, in 1921 the percentage had fallen to 49. it appears that in 1901, 8.7 wives under the age of 45 were married to older men and in 1921 the figure had risen to 20. there are other factors bearing on the subject, such as race and religion, in regard to which changes have taken place in westminster, but data are not available. the above",CityofWestminster,wives,single term search,b18247842,CityofWestminster.1922.b18247842.txt,1922
"851 deduct dual notifications 13 838 total number of chelsea births registered in the borough 895 the notifications, therefore, formed 97 per cent. of the total births of chelsea residents registered in the borough, as compared with 93 per 4 cent. in 1921. the number of births notified by mid wives in 1922 was 51 per cent. of the total, as compared with 57 per cent. in 1921, and 42 per cent. in 1920. illegitimate births. total number of illegitimate births 57 alive at end of year 40 dead at end of year 4 unaccounted for 18 maternity and child",Chelsea,wives,single term search,b18118094,Chelsea.1922.b18118094.txt,1922
"men advised ante-natal shepherding, there might not be wanting those who would take some exception to this "" innovation ""; indeed, some might even say there was a pecuniary side to the suggestion. grossly unfair, of course, but if people will flout their advisers they must blame themselves if their wives are carried off with eclampsia or some other complication. our midwives are now making such examinations, and if some abnormal condition is found, they come with their patient to dr. hill at the centre. the tuberculosis dispensary at hilary house, 78 amersham vale, is the property of the borough",Deptford,wives,single term search,b20106798,Deptford.1922.b20106798.txt,1922
"9,415 7,741 2,496 number occupied 6,643 7,296 689 7,149 1,830 1,354 number not occupied 2,065 901 159 2,266 3,911 1,142 the number of married women occupied away from their homes is equal to 23.7 per cent. of the total number of married women in the borough. this high percentage of wives following an occupation is exceeded in london only in the city of london, where the proportion is 30.6 per cent., and in the borough of shoreditch, 24.1 per cent.; holborn is closely followed by finsbury with 23.1 per cent.; at the other end of the scale we have woolwich",Holborn,wives,single term search,b18116565,Holborn.1923.b18116565.txt,1923
"very poorest families attend the centres. these cases are of course, visited in their own homes and tactful inquiries as to reasons for not visiting the centres have elicited a variety of excuses. these may be grouped into three classes:— 1. a small class where the father objects to the wives mixing, or where there is interference with the husband's meal hours. 2. a slightly larger class where the young mothers live with their mothers or mothers-in-law, and the latter does not agree with the "" new-fangled ideas."" 3. the largest class where the mothers do not like mixing with",Wimbledon,wives,single term search,b19877122,Wimbledon.1923.b19877122.txt,1923
